Year,GL Business Unit,Reason Desc,IPS Code and Description,IT Org,Source Resource Category,Source Summ Resource Desc,Resource and Desc,Source Resource Description,Resource Code,Resource and Desc.2,Forecast Adjustment Reason,Month,Budget,Accounting Period,DateKey,Source,Owner Assigned Function of Project,Funding Project,Funding Project Description,Funding Project and Description,Custom Source Resource Code
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,21530.96826667,9,20250901,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,55862.93586667,4,20250401,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,55862.93586667,8,20250801,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,55862.93586667,12,20251201,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Feb,86040.00000002,2,20250201,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,55862.93586667,7,20250701,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,55862.93586667,6,20250601,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,86040.00000002,3,20250301,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,55862.93586667,5,20250501,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,55862.93586667,11,20251101,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,55862.93586667,10,20251001,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,55862.93586667,9,20250901,Budget Report,IT: IT,F1PPTID004,MyService Console CI ,F1PPTID004: MyService Console CI ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,35650,4,20250401,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,35650,8,20250801,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,35650,12,20251201,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Feb,71300,2,20250201,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,35650,7,20250701,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,35650,6,20250601,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,35650,3,20250301,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,35650,5,20250501,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,35650,11,20251101,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,35650,10,20251001,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,35650,9,20250901,Budget Report,IT: IT,F1PPTID006,EAM Continuous Improvement 2025 ,F1PPTID006: EAM Continuous Improvement 2025 ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,88888.88889,4,20250401,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,88888.88889,8,20250801,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,88888.88889,12,20251201,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,88888.88889,7,20250701,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,88888.88889,6,20250601,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,88888.88889,5,20250501,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,88888.88889,11,20251101,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,88888.88889,10,20251001,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,88888.88889,9,20250901,Budget Report,IT: IT,F1PPTID037,Upgrade T&D and Corporate Maximo ,F1PPTID037: Upgrade T&D and Corporate Maximo ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,23196.1225,4,20250401,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,23196.1225,8,20250801,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,23196.1225,12,20251201,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Feb,46392.245,2,20250201,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,23196.1225,7,20250701,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,23196.1225,6,20250601,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,23196.1225,3,20250301,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,23196.1225,5,20250501,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,23196.1225,11,20251101,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,23196.1225,10,20251001,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,M0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,23196.1225,9,20250901,Budget Report,IT: IT,F1PPVS0369,LFN - Environmental Health Safety S ,F1PPVS0369: LFN - Environmental Health Safety S ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,-122122.5616057,12,20251201,Budget Report,IT: IT,F1PPASCRUB,IT Scrub Placeholder - EAL ,F1PPASCRUB: IT Scrub Placeholder - EAL ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,313085.66194103,4,20250401,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,262745.17914129,8,20250801,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,118794.22316819,12,20251201,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,262745.17914129,7,20250701,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,262745.17914129,6,20250601,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,259138.84740562,5,20250501,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,122380.89346267,11,20251101,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,165384.65745734,10,20251001,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,262745.17914129,9,20250901,Budget Report,IT: IT,F1PPCLKRPL,Click Replacement ,F1PPCLKRPL: Click Replacement ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Feb,76646.24999999,2,20250201,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve,F1PPIID687: Customer Digital Continuous Improve,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,76646.24999999,3,20250301,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve,F1PPIID687: Customer Digital Continuous Improve,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,7652.8915,4,20250401,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,7652.8915,8,20250801,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,7652.8915,12,20251201,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,7652.8915,7,20250701,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,7652.8915,6,20250601,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,7652.8915,5,20250501,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,7652.8915,11,20251101,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,7652.8915,10,20251001,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,7652.8915,9,20250901,Budget Report,IT: IT,F1PPIID687,Customer Digital Continuous Improve ,F1PPIID687: Customer Digital Continuous Improve ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,104389.63636364,4,20250401,Budget Report,IT: IT,F1PPIID721,Complex Billing System ,F1PPIID721: Complex Billing System ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,104389.63636364,8,20250801,Budget Report,IT: IT,F1PPIID721,Complex Billing System ,F1PPIID721: Complex Billing System ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,104389.63636364,12,20251201,Budget Report,IT: IT,F1PPIID721,Complex Billing System ,F1PPIID721: Complex Billing System ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Feb,104389.63636364,2,20250201,Budget Report,IT: IT,F1PPIID721,Complex Billing System ,F1PPIID721: Complex Billing System ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,104389.63636364,7,20250701,Budget Report,IT: IT,F1PPIID721,Complex Billing System ,F1PPIID721: Complex Billing System ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,104389.63636364,6,20250601,Budget Report,IT: IT,F1PPIID721,Complex Billing System ,F1PPIID721: Complex Billing System ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,104389.63636364,3,20250301,Budget Report,IT: IT,F1PPIID721,Complex Billing System ,F1PPIID721: Complex Billing System ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,104389.63636364,5,20250501,Budget Report,IT: IT,F1PPIID721,Complex Billing System ,F1PPIID721: Complex Billing System ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,104389.63636364,11,20251101,Budget Report,IT: IT,F1PPIID721,Complex Billing System ,F1PPIID721: Complex Billing System ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,104389.63636364,10,20251001,Budget Report,IT: IT,F1PPIID721,Complex Billing System ,F1PPIID721: Complex Billing System ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,104389.63636364,9,20250901,Budget Report,IT: IT,F1PPIID721,Complex Billing System ,F1PPIID721: Complex Billing System ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Feb,6332,2,20250201,Budget Report,IT: IT,F1PPIID845,Leave Mngmnt Implementation Project ,F1PPIID845: Leave Mngmnt Implementation Project ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,31391.85257143,4,20250401,Budget Report,IT: IT,F1PPIID846,Transmission Outage Mgmt (TOMS) CI ,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,31391.85257143,8,20250801,Budget Report,IT: IT,F1PPIID846,Transmission Outage Mgmt (TOMS) CI ,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,31391.85257143,7,20250701,Budget Report,IT: IT,F1PPIID846,Transmission Outage Mgmt (TOMS) CI ,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,31391.85257143,6,20250601,Budget Report,IT: IT,F1PPIID846,Transmission Outage Mgmt (TOMS) CI ,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,31391.85257143,5,20250501,Budget Report,IT: IT,F1PPIID846,Transmission Outage Mgmt (TOMS) CI ,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,31391.85257143,10,20251001,Budget Report,IT: IT,F1PPIID846,Transmission Outage Mgmt (TOMS) CI ,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,31391.85257143,9,20250901,Budget Report,IT: IT,F1PPIID846,Transmission Outage Mgmt (TOMS) CI ,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,-152116.58,12,20251201,Budget Report,IT: IT,F1PPIID957,Refresh End of Life Optical ,F1PPIID957: Refresh End of Life Optical ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,22157,3,20250301,Budget Report,IT: IT,F1PPIID957,Refresh End of Life Optical ,F1PPIID957: Refresh End of Life Optical ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,4252.54288977,4,20250401,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,3471.5069,8,20250801,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,54338.21671308,12,20251201,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,4413.12308816,7,20250701,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,3483.79227092,6,20250601,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,7346.8019505,5,20250501,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,18497.28957451,11,20251101,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,20962.28839552,10,20251001,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,4184.54827393,9,20250901,Budget Report,IT: IT,F1PPIID988," View Outage Map 2025",F1PPIID988:  View Outage Map 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,20223.25,4,20250401,Budget Report,IT: IT,F1PPIID995,C&I Customer 360 - 2025 ,F1PPIID995: C&I Customer 360 - 2025 ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,10111.625,3,20250301,Budget Report,IT: IT,F1PPIID995,C&I Customer 360 - 2025 ,F1PPIID995: C&I Customer 360 - 2025 ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,10111.625,5,20250501,Budget Report,IT: IT,F1PPIID995,C&I Customer 360 - 2025 ,F1PPIID995: C&I Customer 360 - 2025 ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,12456.91086986,4,20250401,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,9483.91902763,8,20250801,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jul,13221.60279185,7,20250701,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Jun,16721.36310617,6,20250601,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,May,25358.79571611,5,20250501,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Nov,5607.6702,11,20251101,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Oct,21539.94912314,10,20251001,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Sep,8909.71102053,9,20250901,Budget Report,IT: IT,F1PPIID998," Mobile App Continuous Improvement 2025",F1PPIID998:  Mobile App Continuous Improvement 2025,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,103026,12,20251201,Budget Report,IT: IT,F1PPITFIAH,IT Infrastructure & Hosting Budget ,F1PPITFIAH: IT Infrastructure & Hosting Budget ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Feb,29272.12,2,20250201,Budget Report,IT: IT,F1PPTCCMAP,TCC Mapboards ,F1PPTCCMAP: TCC Mapboards ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Mar,29272.12,3,20250301,Budget Report,IT: IT,F1PPTCCMAP,TCC Mapboards ,F1PPTCCMAP: TCC Mapboards ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Apr,34098.20706667,4,20250401,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Aug,34098.20706667,8,20250801,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Dec,34098.20706667,12,20251201,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
2025,A0000,,,,,ADJ:1,ADJ,Adjustment Input,ADJ,Adjustment Input,,Feb,28387.49999998,2,20250201,Budget Report,IT: IT,F1PPTID003,MyEntergy Continuous Improvement ,F1PPTID003: MyEntergy Continuous Improvement ,ADJ
