Year,Lvl 3 BU Desc,BU,Scenario Label,Sum Cost Cat,Source Resource Category,Source Summ Resource,Source Summ Resource Desc,Source Resource and Desc,IPS Code and Description,Funding Project,Funding Project and Description,Funding Project Desc,Reason Desc,Proj Code and Desc,IPS Code and Desc,IT Org,Operational/EDE Project,Forecast Adjustment Reason,Date,Mechanism,Column59,Month,Target Adjustment,Accounting Period,DateKey,Owner Assigned Function of Project,Source,Source Resource Code,Financial Scenario
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID739,F1PPIID739 - Legacy Web Servers,,,,,,,Project not approved by Property,2025-02-18 00:00:00.000,Plan,,Feb,-3000,2,20250201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID739,F1PPIID739 - Legacy Web Servers,,,,,,,Project not approved by Property,2025-02-18 00:00:00.000,Plan,,Mar,-18000,3,20250301,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID739,F1PPIID739 - Legacy Web Servers,,,,,,,Project not approved by Property,2025-02-18 00:00:00.000,Plan,,Apr,-18000,4,20250401,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID739,F1PPIID739 - Legacy Web Servers,,,,,,,Project not approved by Property,2025-02-18 00:00:00.000,Plan,,May,-18000,5,20250501,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID739,F1PPIID739 - Legacy Web Servers,,,,,,,Project not approved by Property,2025-02-18 00:00:00.000,Plan,,Jun,-18000,6,20250601,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID739,F1PPIID739 - Legacy Web Servers,,,,,,,Project not approved by Property,2025-02-18 00:00:00.000,Plan,,Jul,-18000,7,20250701,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID739,F1PPIID739 - Legacy Web Servers,,,,,,,Project not approved by Property,2025-02-18 00:00:00.000,Plan,,Aug,-18000,8,20250801,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID739,F1PPIID739 - Legacy Web Servers,,,,,,,Project not approved by Property,2025-02-18 00:00:00.000,Plan,,Sep,-18000,9,20250901,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID739,F1PPIID739 - Legacy Web Servers,,,,,,,Project not approved by Property,2025-02-18 00:00:00.000,Plan,,Oct,-18000,10,20251001,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID739,F1PPIID739 - Legacy Web Servers,,,,,,,Project not approved by Property,2025-02-18 00:00:00.000,Plan,,Dec,-3000,12,20251201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID950,F1PPIID950 - Middleware Upgrade Program 2025,,,,,,,February PCR approved to move funding from 2025 FP to the 2024 FP,2025-02-25 00:00:00.000,PCR,,Jan,-44881.56,1,20250101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID950,F1PPIID950 - Middleware Upgrade Program 2025,,,,,,,February PCR approved to move funding from 2025 FP to the 2024 FP,2025-02-25 00:00:00.000,PCR,,Feb,-65833.64,2,20250201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID950,F1PPIID950 - Middleware Upgrade Program 2025,,,,,,,February PCR approved to move funding from 2025 FP to the 2024 FP,2025-02-25 00:00:00.000,PCR,,Mar,-129062.63,3,20250301,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID950,F1PPIID950 - Middleware Upgrade Program 2025,,,,,,,February PCR approved to move funding from 2025 FP to the 2024 FP,2025-02-25 00:00:00.000,PCR,,Apr,-82929.37,4,20250401,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID950,F1PPIID950 - Middleware Upgrade Program 2025,,,,,,,February PCR approved to move funding from 2025 FP to the 2024 FP,2025-02-25 00:00:00.000,PCR,,May,-63907.43,5,20250501,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID950,F1PPIID950 - Middleware Upgrade Program 2025,,,,,,,February PCR approved to move funding from 2025 FP to the 2024 FP,2025-02-25 00:00:00.000,PCR,,Jun,-39166.66,6,20250601,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTID004,F1PPTID004 - MyService Console,,,,,,,February PCR approved to fund FINA and Permits work under MSC. Funded from Placeholder,2025-02-26 00:00:00.000,PCR,,Jan,99166.66,1,20250101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTID004,F1PPTID004 - MyService Console,,,,,,,February PCR approved to fund FINA and Permits work under MSC. Funded from Placeholder,2025-02-26 00:00:00.000,PCR,,Feb,99166.66,2,20250201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTID004,F1PPTID004 - MyService Console,,,,,,,February PCR approved to fund FINA and Permits work under MSC. Funded from Placeholder,2025-02-26 00:00:00.000,PCR,,Mar,99166.66,3,20250301,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTID004,F1PPTID004 - MyService Console,,,,,,,February PCR approved to fund FINA and Permits work under MSC. Funded from Placeholder,2025-02-26 00:00:00.000,PCR,,Apr,99166.66,4,20250401,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTID004,F1PPTID004 - MyService Console,,,,,,,February PCR approved to fund FINA and Permits work under MSC. Funded from Placeholder,2025-02-26 00:00:00.000,PCR,,May,99166.66,5,20250501,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTID004,F1PPTID004 - MyService Console,,,,,,,February PCR approved to fund FINA and Permits work under MSC. Funded from Placeholder,2025-02-26 00:00:00.000,PCR,,Jun,99166.66,6,20250601,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTCCMAP,F1PPTCCMAP: TCC Mapboards ,,,,,,,Reversing adjustment from 2025 plan from 2024 numbers,2025-03-12 00:00:00.000,Ad-hoc,,Jan,124502.2,1,20250101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTCCMAP,F1PPTCCMAP: TCC Mapboards ,,,,,,,Reversing adjustment from 2025 plan from 2024 numbers,2025-03-12 00:00:00.000,Ad-hoc,,Feb,124502.2,2,20250201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTCCMAP,F1PPTCCMAP: TCC Mapboards ,,,,,,,Reversing adjustment from 2025 plan from 2024 numbers,2025-03-12 00:00:00.000,Ad-hoc,,Mar,124502.2,3,20250301,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTCCMAP,F1PPTCCMAP: TCC Mapboards ,,,,,,,Reversing adjustment from 2025 plan from 2024 numbers,2025-03-12 00:00:00.000,Ad-hoc,,Apr,124502.2,4,20250401,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTCCMAP,F1PPTCCMAP: TCC Mapboards ,,,,,,,Reversing adjustment from 2025 plan from 2024 numbers,2025-03-12 00:00:00.000,Ad-hoc,,May,124502.2,5,20250501,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID763,F1PPIID763 - Net Metering (EAL - 2024 / Others - 2025),,,,,,,March PCR approved,2025-03-17 00:00:00.000,PCR,,Jan,-34939.5,1,20250101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID763,F1PPIID763 - Net Metering (EAL - 2024 / Others - 2025),,,,,,,March PCR approved,2025-03-17 00:00:00.000,PCR,,Feb,-34939.5,2,20250201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID957,F1PPIID957 - Refresh End of Life Regional Optica 2025,,,,,,,Scrub 30% moved to Scrub Placeholder,2025-03-19 00:00:00.000,Scrub,,Dec,-258930,12,20251201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPSSCRUB,F1PPSSCRUB - IT Scrub Placeholder - ESI,,,,,,,Scrub 30% moved to Scrub Placeholder,2025-03-19 00:00:00.000,Scrub,,Dec,287700,12,20251201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID932,F1PPIID932 - BeyondTrust Migration from PowerBroker to Privilege Management for Windows,,,,,,,March PCR approved moving funds to placeholder,2025-03-20 00:00:00.000,PCR,,Mar,-485000,3,20250301,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID932,F1PPIID932 - BeyondTrust Migration from PowerBroker to Privilege Management for Windows,,,,,,,March PCR approved moving funds to placeholder,2025-03-20 00:00:00.000,PCR,,Apr,-26954,4,20250401,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID932,F1PPIID932 - BeyondTrust Migration from PowerBroker to Privilege Management for Windows,,,,,,,March PCR approved moving funds to placeholder,2025-03-20 00:00:00.000,PCR,,May,-26954,5,20250501,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID932,F1PPIID932 - BeyondTrust Migration from PowerBroker to Privilege Management for Windows,,,,,,,March PCR approved moving funds to placeholder,2025-03-20 00:00:00.000,PCR,,Jun,-26954,6,20250601,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID932,F1PPIID932 - BeyondTrust Migration from PowerBroker to Privilege Management for Windows,,,,,,,March PCR approved moving funds to placeholder,2025-03-20 00:00:00.000,PCR,,Jul,-26954,7,20250701,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID932,F1PPIID932 - BeyondTrust Migration from PowerBroker to Privilege Management for Windows,,,,,,,March PCR approved moving funds to placeholder,2025-03-20 00:00:00.000,PCR,,Aug,-26954,8,20250801,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID932,F1PPIID932 - BeyondTrust Migration from PowerBroker to Privilege Management for Windows,,,,,,,March PCR approved moving funds to placeholder,2025-03-20 00:00:00.000,PCR,,Sep,-26957,9,20250901,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID932,F1PPIID932 - BeyondTrust Migration from PowerBroker to Privilege Management for Windows,,,,,,,March PCR approved moving funds to placeholder,2025-03-20 00:00:00.000,PCR,,Oct,-26954,10,20251001,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID932,F1PPIID932 - BeyondTrust Migration from PowerBroker to Privilege Management for Windows,,,,,,,March PCR approved moving funds to placeholder,2025-03-20 00:00:00.000,PCR,,Nov,-26954,11,20251101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID932,F1PPIID932 - BeyondTrust Migration from PowerBroker to Privilege Management for Windows,,,,,,,March PCR approved moving funds to placeholder,2025-03-20 00:00:00.000,PCR,,Dec,-26954,12,20251201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID883,F1PPIID883 - Best Bill Analysis,,,,,,,"March PCR Approved, moving funds to placeholder",2025-03-25 00:00:00.000,PCR,,Jan,-26314,1,20250101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID883,F1PPIID883 - Best Bill Analysis,,,,,,,"March PCR Approved, moving funds to placeholder",2025-03-25 00:00:00.000,PCR,,Feb,-26314,2,20250201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID883,F1PPIID883 - Best Bill Analysis,,,,,,,"March PCR Approved, moving funds to placeholder",2025-03-25 00:00:00.000,PCR,,Mar,-26314,3,20250301,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTID037,F1PPTID037: Upgrade T&D and Corporate Maximo ,,,,,,,IT Funded portion of T&D Maximo in 2025,2025-04-07 00:00:00.000,Ad-hoc,,May,237500,5,20250501,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTID037,F1PPTID037: Upgrade T&D and Corporate Maximo ,,,,,,,IT Funded portion of T&D Maximo in 2025,2025-04-07 00:00:00.000,Ad-hoc,,Jun,237500,6,20250601,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTID037,F1PPTID037: Upgrade T&D and Corporate Maximo ,,,,,,,IT Funded portion of T&D Maximo in 2025,2025-04-07 00:00:00.000,Ad-hoc,,Jul,237500,7,20250701,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTID037,F1PPTID037: Upgrade T&D and Corporate Maximo ,,,,,,,IT Funded portion of T&D Maximo in 2025,2025-04-07 00:00:00.000,Ad-hoc,,Aug,237500,8,20250801,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTID037,F1PPTID037: Upgrade T&D and Corporate Maximo ,,,,,,,IT Funded portion of T&D Maximo in 2025,2025-04-07 00:00:00.000,Ad-hoc,,Sep,237500,9,20250901,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTID037,F1PPTID037: Upgrade T&D and Corporate Maximo ,,,,,,,IT Funded portion of T&D Maximo in 2025,2025-04-07 00:00:00.000,Ad-hoc,,Oct,237500,10,20251001,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTID037,F1PPTID037: Upgrade T&D and Corporate Maximo ,,,,,,,IT Funded portion of T&D Maximo in 2025,2025-04-07 00:00:00.000,Ad-hoc,,Nov,237500,11,20251101,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPTID037,F1PPTID037: Upgrade T&D and Corporate Maximo ,,,,,,,IT Funded portion of T&D Maximo in 2025,2025-04-07 00:00:00.000,Ad-hoc,,Dec,237500,12,20251201,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID755,F1PPIID755 - MFA Solution MyEntergy and Mobile,,,,,,,April PCR approved moving funds to placeholder,2025-04-08 00:00:00.000,PCR,,Apr,-74635,4,20250401,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID755,F1PPIID755 - MFA Solution MyEntergy and Mobile,,,,,,,April PCR approved moving funds to placeholder,2025-04-08 00:00:00.000,PCR,,May,-74635,5,20250501,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID755,F1PPIID755 - MFA Solution MyEntergy and Mobile,,,,,,,April PCR approved moving funds to placeholder,2025-04-08 00:00:00.000,PCR,,Jun,-74635,6,20250601,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID785,F1PPIID785 - Microsoft Renewal - 2025,,,,,,,"Adjusting to Requested Budget after PBR Microsoft, going to placeholder",2025-04-22 00:00:00.000,PBR,,Oct,177608,10,20251001,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Apr,-36663.11245714,4,20250401,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,May,-36663.11245714,5,20250501,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Jun,-36663.11245714,6,20250601,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Jul,-36663.11245714,7,20250701,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Aug,-36663.11245714,8,20250801,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Sep,-36663.11245714,9,20250901,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Oct,-36663.11245714,10,20251001,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Apr,-1639.23325714,4,20250401,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,May,-1639.23325714,5,20250501,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Jun,-1639.23325714,6,20250601,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
2025,,,Adjusted Forecast,CA_CAP_SUM,DIR_SUMMARY,ADJ_SUMMARY,OTHER DIRECT COSTS,ADJ - Adjustment Input,,F1PPIID846,F1PPIID846: Transmission Outage Mgmt (TOMS) CI ,,,,,,,"Moving Adj forecast to new FP, approved at PBR",2025-05-05 00:00:00.000,PBR,,Jul,-1639.23325714,7,20250701,IT: IT,Adjusted Forecast,ADJ,Adjusted Forecast
